53,2,1576.68,351.96,188.97,446.23,0.6227,-1,-1,-1
53,3,1314.54,534.07,48.91,128.88,0.9252,-1,-1,-1
53,4,1342.26,458.85,76.48,208.81,0.9639,-1,-1,-1
53,6,215.65,456.68,91.65,244.52,0.8053,-1,-1,-1
54,1,361.12,433.17,112.05,281.02,0.7989,-1,-1,-1
54,2,1573.45,351.41,189.98,446.95,0.6070,-1,-1,-1
54,3,1314.55,534.02,48.96,128.88,0.9218,-1,-1,-1
54,4,1341.81,458.74,76.92,209.36,0.9597,-1,-1,-1
54,6,216.18,455.87,91.12,246.92,0.8166,-1,-1,-1
55,1,367.89,433.24,112.68,281.39,0.8887,-1,-1,-1
55,2,1570.32,352.37,190.54,448.42,0.6195,-1,-1,-1
55,3,1314.44,534.20,48.88,128.70,0.9155,-1,-1,-1
55,4,1341.70,458.45,77.31,209.72,0.9509,-1,-1,-1
55,6,214.63,455.76,91.43,248.34,0.8222,-1,-1,-1
56,1,372.39,434.81,111.88,278.47,0.8747,-1,-1,-1
56,2,1565.85,351.21,192.76,451.80,0.6195,-1,-1,-1
56,3,1314.33,534.34,48.87,128.62,0.9121,-1,-1,-1
56,4,1341.82,458.48,77.32,209.25,0.9590,-1,-1,-1
56,6,213.04,456.14,90.32,247.72,0.8270,-1,-1,-1
57,1,374.09,433.70,112.31,279.13,0.8772,-1,-1,-1
57,2,1558.73,350.07,194.40,454.41,0.6222,-1,-1,-1
57,3,1314.05,534.13,49.06,129.26,0.9178,-1,-1,-1
57,4,1341.74,458.41,77.56,209.78,0.9459,-1,-1,-1
57,6,210.14,455.03,91.74,251.27,0.8139,-1,-1,-1
58,1,374.50,434.67,112.31,277.28,0.9202,-1,-1,-1
58,2,1552.03,349.49,195.09,454.24,0.6109,-1,-1,-1
58,3,1313.97,533.80,49.15,129.60,0.9114,-1,-1,-1
58,4,1342.13,458.25,77.62,209.69,0.9436,-1,-1,-1
58,6,207.26,455.73,92.80,252.02,0.8138,-1,-1,-1
59,1,374.06,434.78,112.88,276.62,0.8897,-1,-1,-1
59,2,1545.04,349.52,195.98,456.80,0.6319,-1,-1,-1
59,3,1313.87,533.61,49.22,129.71,0.8943,-1,-1,-1
59,4,1342.22,458.14,77.68,209.59,0.9807,-1,-1,-1
59,6,203.30,456.58,93.14,253.11,0.8087,-1,-1,-1
60,1,373.95,436.06,112.93,274.32,0.8939,-1,-1,-1
60,2,1536.20,348.69,196.98,458.78,0.6374,-1,-1,-1
60,3,1313.69,533.82,49.11,129.40,0.9240,-1,-1,-1
60,4,1341.82,458.37,77.76,209.25,0.9775,-1,-1,-1
60,6,200.92,457.78,93.30,253.21,0.7908,-1,-1,-1
61,1,374.91,435.93,113.00,273.27,0.8946,-1,-1,-1
61,2,1528.90,346.33,198.51,461.52,0.6193,-1,-1,-1
61,3,1313.79,534.01,48.98,128.88,0.9118,-1,-1,-1
61,4,1341.60,457.83,78.11,209.54,0.9789,-1,-1,-1
61,6,206.13,464.41,88.00,242.78,0.2407,-1,-1,-1
62,1,377.03,436.94,112.73,271.39,0.8956,-1,-1,-1
62,2,1522.62,344.92,199.26,462.17,0.6276,-1,-1,-1
62,3,1313.73,534.38,48.58,127.84,0.9101,-1,-1,-1
62,4,1341.51,458.04,78.18,209.37,0.9699,-1,-1,-1
62,6,204.88,468.36,87.89,239.95,0.8279,-1,-1,-1
62,7,547.86,263.46,280.04,572.47,0.7457,-1,-1,-1
63,1,380.55,436.19,112.27,270.49,0.8700,-1,-1,-1
63,2,1517.44,344.17,201.03,464.32,0.6149,-1,-1,-1
63,3,1313.86,534.43,48.62,127.76,0.8986,-1,-1,-1
63,4,1341.03,457.74,78.57,210.18,0.9660,-1,-1,-1
63,6,204.81,470.21,88.54,236.88,0.8331,-1,-1,-1
63,7,567.61,266.91,276.52,569.28,0.7530,-1,-1,-1
64,1,383.98,434.14,112.84,273.22,0.9016,-1,-1,-1
64,2,1511.97,343.29,201.56,465.97,0.6476,-1,-1,-1
64,3,1313.91,534.26,48.53,127.68,0.9090,-1,-1,-1
64,4,1340.64,457.83,78.74,210.03,0.9770,-1,-1,-1
64,6,205.62,471.21,88.55,235.06,0.7922,-1,-1,-1
64,7,588.25,276.15,268.71,556.11,0.7229,-1,-1,-1
65,1,387.76,434.69,111.56,270.78,0.9209,-1,-1,-1
65,2,1507.98,342.75,202.26,467.67,0.6529,-1,-1,-1
65,3,1313.80,534.36,48.52,127.54,0.9279,-1,-1,-1
65,4,1340.20,457.85,79.09,210.26,0.9830,-1,-1,-1
65,6,210.42,472.88,89.26,233.55,0.8494,-1,-1,-1
65,7,607.54,276.37,268.39,556.51,0.7069,-1,-1,-1
66,1,392.65,435.20,110.27,269.21,0.9453,-1,-1,-1
66,2,1506.46,343.74,202.61,468.17,0.6409,-1,-1,-1
66,3,1313.97,534.35,48.60,127.64,0.9218,-1,-1,-1
66,4,1340.29,457.88,79.14,210.26,0.9626,-1,-1,-1
66,6,216.24,473.68,90.20,233.35,0.8317,-1,-1,-1
66,7,627.20,281.49,264.33,550.50,0.7315,-1,-1,-1
67,1,398.67,437.34,109.20,267.46,0.9213,-1,-1,-1
67,2,1506.03,342.80,203.45,470.89,0.6590,-1,-1,-1
67,3,1313.97,534.21,48.78,127.95,0.9262,-1,-1,-1
67,4,1340.30,457.63,79.33,210.61,0.9796,-1,-1,-1
67,6,222.82,475.87,89.98,231.12,0.8205,-1,-1,-1
67,7,645.05,282.66,262.28,546.34,0.7015,-1,-1,-1
68,1,404.42,437.34,109.28,267.61,0.9273,-1,-1,-1
68,2,1505.65,343.20,202.31,470.64,0.6461,-1,-1,-1
68,3,1313.96,534.35,48.74,127.73,0.9237,-1,-1,-1
68,4,1340.15,457.31,79.51,210.55,0.9825,-1,-1,-1
68,6,229.53,476.55,90.43,230.73,0.8502,-1,-1,-1
68,7,661.81,281.00,259.98,544.44,0.7517,-1,-1,-1
69,1,408.69,436.58,110.23,268.68,0.9114,-1,-1,-1
69,2,1505.24,343.43,202.64,473.03,0.6473,-1,-1,-1
69,3,1313.58,534.21,48.94,128.46,0.9250,-1,-1,-1
69,4,1340.32,457.87,79.53,210.24,0.9565,-1,-1,-1
69,6,234.34,477.17,91.29,231.78,0.8386,-1,-1,-1
69,7,675.50,282.39,256.85,541.70,0.7180,-1,-1,-1
70,1,413.12,437.20,111.08,269.82,0.9102,-1,-1,-1
70,2,1504.71,344.20,202.69,474.78,0.6567,-1,-1,-1
70,3,1314.01,534.07,48.84,128.38,0.9169,-1,-1,-1
70,4,1340.41,457.86,79.68,210.57,0.9484,-1,-1,-1
70,6,239.20,477.26,92.13,233.27,0.8439,-1,-1,-1
70,7,689.49,285.29,253.30,538.01,0.7156,-1,-1,-1
71,1,415.93,437.26,112.01,271.10,0.9037,-1,-1,-1
71,2,1504.06,345.28,201.75,474.52,0.6534,-1,-1,-1
71,3,1313.65,534.17,49.00,128.82,0.9108,-1,-1,-1
71,4,1340.31,457.95,79.55,210.10,0.9443,-1,-1,-1
71,6,242.69,477.07,92.72,234.24,0.8325,-1,-1,-1
71,7,704.83,288.00,249.50,532.65,0.7550,-1,-1,-1
72,1,417.83,438.27,112.41,270.21,0.9040,-1,-1,-1
72,2,1502.26,346.32,201.19,475.61,0.6567,-1,-1,-1
72,3,1313.59,534.25,48.95,128.78,0.9032,-1,-1,-1
72,4,1340.43,458.03,79.48,209.59,0.9464,-1,-1,-1
72,6,245.14,477.12,93.04,235.26,0.8424,-1,-1,-1
72,7,717.79,285.64,246.63,533.84,0.7047,-1,-1,-1
73,1,418.76,439.48,112.47,267.99,0.9001,-1,-1,-1
73,2,1499.45,346.10,201.56,478.01,0.6554,-1,-1,-1
73,3,1313.98,534.35,48.76,128.20,0.9019,-1,-1,-1
73,4,1340.69,458.25,79.41,208.83,0.9466,-1,-1,-1
73,6,247.15,474.97,94.18,237.77,0.8462,-1,-1,-1
73,7,732.30,281.51,243.14,535.36,0.7548,-1,-1,-1
74,1,418.57,440.30,113.06,267.16,0.8958,-1,-1,-1
74,2,1494.92,344.97,202.10,481.01,0.6608,-1,-1,-1
74,3,1313.95,534.44,48.63,127.47,0.8988,-1,-1,-1
74,4,1340.37,458.30,79.69,209.36,0.9541,-1,-1,-1
74,6,250.97,475.54,93.11,236.82,0.8265,-1,-1,-1
74,7,745.40,277.14,238.43,537.22,0.7535,-1,-1,-1
74,8,1893.97,439.85,61.75,174.92,0.5655,-1,-1,-1
75,1,419.10,440.31,113.76,267.15,0.8942,-1,-1,-1
75,2,1491.10,342.62,203.56,484.39,0.6673,-1,-1,-1
75,3,1313.59,534.29,48.90,127.99,0.9187,-1,-1,-1
75,4,1340.27,458.21,79.97,209.84,0.9675,-1,-1,-1
75,6,252.18,473.71,93.67,237.77,0.8347,-1,-1,-1
75,7,760.16,276.47,231.92,535.85,0.7367,-1,-1,-1
75,8,1893.98,439.39,62.01,177.36,0.5513,-1,-1,-1
76,1,418.10,439.73,114.97,267.82,0.8707,-1,-1,-1
76,2,1486.27,341.52,204.39,486.29,0.6729,-1,-1,-1
76,3,1314.11,534.50,48.72,127.34,0.9211,-1,-1,-1
76,4,1340.31,458.37,79.92,209.39,0.9609,-1,-1,-1
76,6,253.64,470.24,95.41,241.91,0.8392,-1,-1,-1
76,7,776.86,281.47,224.37,528.36,0.7648,-1,-1,-1
76,8,1893.09,438.50,62.93,177.66,0.5511,-1,-1,-1
77,1,416.42,436.59,117.35,271.82,0.8757,-1,-1,-1
77,2,1481.82,338.97,205.37,488.34,0.6704,-1,-1,-1
77,3,1313.80,534.22,48.89,127.32,0.8938,-1,-1,-1
77,4,1339.98,458.09,80.24,209.96,0.9617,-1,-1,-1
77,6,256.38,469.07,96.17,244.10,0.8557,-1,-1,-1
77,7,791.04,282.16,221.44,527.33,0.7452,-1,-1,-1
77,8,1892.80,436.91,62.54,178.47,0.6120,-1,-1,-1
78,1,415.69,432.71,118.89,275.56,0.9272,-1,-1,-1
78,2,1477.10,336.33,207.28,492.21,0.6761,-1,-1,-1
78,3,1313.83,534.17,49.02,127.49,0.9161,-1,-1,-1
78,4,1339.71,458.01,80.50,210.51,0.9684,-1,-1,-1
78,6,260.28,467.98,96.45,246.08,0.8004,-1,-1,-1
78,7,804.76,282.84,221.59,527.78,0.7170,-1,-1,-1
78,8,1892.45,436.30,58.94,176.98,0.4762,-1,-1,-1
78,9,1688.61,259.01,211.29,586.19,0.5369,-1,-1,-1
79,1,415.59,431.62,119.89,277.89,0.9118,-1,-1,-1
79,2,1471.42,334.43,209.17,494.37,0.6749,-1,-1,-1
79,3,1313.70,534.23,49.17,127.71,0.9183,-1,-1,-1
79,4,1339.80,458.46,80.36,209.79,0.9621,-1,-1,-1
79,6,264.56,468.21,96.83,246.19,0.8014,-1,-1,-1
79,7,819.54,287.35,220.18,522.61,0.6772,-1,-1,-1
79,8,1894.26,441.32,59.46,167.54,0.4854,-1,-1,-1
79,9,1685.58,258.02,211.80,589.39,0.5335,-1,-1,-1
80,1,417.25,430.82,120.59,280.01,0.9142,-1,-1,-1
80,2,1464.61,331.00,211.45,497.20,0.6750,-1,-1,-1
80,3,1314.16,534.35,48.97,127.25,0.9223,-1,-1,-1
80,4,1339.85,458.82,80.51,209.66,0.9496,-1,-1,-1
80,6,267.17,466.70,100.24,248.20,0.7439,-1,-1,-1
80,7,833.90,293.43,216.80,511.30,0.6731,-1,-1,-1
80,8,1895.49,462.08,58.54,150.97,0.1095,-1,-1,-1
80,9,1681.55,258.51,212.45,592.18,0.5361,-1,-1,-1
81,1,419.47,429.49,120.61,281.07,0.9414,-1,-1,-1
81,2,1457.84,327.07,214.75,501.71,0.6761,-1,-1,-1
81,3,1314.36,534.54,48.93,127.11,0.9108,-1,-1,-1
81,4,1339.52,458.50,80.60,209.72,0.9545,-1,-1,-1
81,6,270.63,467.85,101.05,243.73,0.7456,-1,-1,-1
81,7,847.36,295.26,216.63,505.82,0.6807,-1,-1,-1
81,9,1680.10,257.57,212.24,594.05,0.5231,-1,-1,-1
82,1,421.91,427.95,120.60,282.53,0.9473,-1,-1,-1
82,2,1451.47,326.41,217.03,503.63,0.6703,-1,-1,-1
82,3,1314.39,534.47,49.03,127.08,0.9123,-1,-1,-1
82,4,1339.55,458.36,80.76,209.92,0.9590,-1,-1,-1
82,6,273.77,468.64,102.97,242.16,0.8304,-1,-1,-1
82,7,857.86,299.17,215.90,501.15,0.6979,-1,-1,-1
